97
0.000609 0.964572 -0.263818
-0.108709 -0.321621 0.940608
0.787801 0.045621 -0.614238
0.113556 0.242551 -0.963470
0.516197 -0.404661 -0.754845
0.369459 0.876096 0.309766
-0.778818 -0.425774 -0.460607
-0.023164 -0.100487 -0.994669
-0.069423 0.381957 0.921569
0.282439 0.585871 -0.759595
-0.170905 0.027800 0.984895
-0.338872 0.934898 -0.105507
0.456159 0.266664 -0.849005
0.768276 -0.406183 -0.494739
-0.866231 -0.218117 0.449521
0.875773 0.481422 0.035414
0.006035 0.804108 -0.594452
0.804534 0.031530 0.593070
-0.986415 0.164234 0.003634
-0.906930 0.209888 -0.365275
0.539585 -0.749926 -0.382701
-0.321827 0.909418 0.263414
0.589372 -0.322302 0.740785
0.180850 0.060304 0.981660
0.679326 -0.089261 -0.728387
-0.489919 -0.750143 0.444145
0.324597 0.383923 0.864430
-0.246381 0.760484 0.600799
-0.637708 0.765366 0.086850
-0.028629 -0.842511 0.537917
0.862554 0.391219 -0.320857
0.341032 0.835247 -0.431346
-0.589040 -0.303123 -0.749099
0.353566 -0.086160 -0.931433
0.653609 -0.620066 0.433951
-0.454438 -0.238200 0.858340
0.638378 0.760836 0.116631
-0.714837 0.465386 -0.521942
-0.449340 -0.626397 -0.636961
-0.613514 -0.725512 -0.311823
-0.076856 0.549219 -0.832137
-0.374216 -0.922994 -0.089692
-0.051043 -0.703898 -0.708465
0.904465 -0.024070 -0.425867
-0.266531 0.255985 -0.929211
0.608802 -0.787318 0.097419
-0.583890 0.675708 0.449990
0.053027 0.890526 0.451831
0.987874 0.131975 -0.081782
0.646141 0.347501 0.679518
0.725121 0.559482 0.401471
0.265500 -0.294157 0.918140
0.359973 -0.927952 -0.096567
0.155298 -0.891408 -0.425763
0.356152 -0.848314 0.391815
-0.857663 0.499113 -0.123696
0.952075 -0.259352 -0.162140
-0.621149 0.728936 -0.287797
-0.632754 -0.450393 0.629896
-0.974680 -0.198463 0.103008
-0.330342 0.816404 -0.473665
0.086364 0.658355 0.747736
0.377819 -0.625580 0.682570
-0.713272 0.359709 0.601542
0.830041 -0.298488 0.471101
-0.843768 0.477429 0.245186
0.975224 -0.100838 0.196900
-0.389799 0.500312 0.773139
-0.423869 0.558583 -0.712966
-0.027268 -0.991021 -0.130899
0.111331 -0.974409 0.195274
0.346942 0.934961 -0.074019
-0.953492 -0.151162 -0.260773
-0.227159 -0.422631 -0.877372
0.738402 0.249451 -0.626527
0.329383 -0.676471 -0.658706
0.915269 0.244841 0.319898
0.777379 -0.601248 -0.184885
-0.799090 -0.530294 0.283274
-0.719282 -0.015507 0.694545
-0.858633 -0.502850 -0.099457
0.054376 -0.607443 0.792500
-0.246708 -0.864356 -0.438206
0.658392 0.714498 -0.236669
0.866651 -0.477747 0.143783
0.523159 0.025744 0.851846
-0.468829 0.170769 0.866624
-0.388323 -0.074934 -0.918472
-0.634031 -0.768615 0.085059
-0.609391 0.204100 -0.766150
0.153899 -0.420472 -0.894158
-0.305547 -0.614131 0.727657
0.587863 0.576506 -0.567501
0.427985 0.670148 0.606408
0.013819 0.994744 0.101458
-0.254145 -0.931641 0.259723
-0.920028 0.137132 0.367075
