77
0.022095 0.964679 -0.262499
-0.306485 -0.329862 0.892893
-0.808377 -0.170384 -0.563468
-0.150521 0.172661 -0.973412
0.466192 -0.757381 -0.457208
0.148093 0.866529 0.476650
-0.700497 -0.572067 -0.426665
0.138162 -0.275645 -0.951279
0.005395 0.438475 0.898727
0.616985 0.582623 -0.529037
-0.193387 0.079448 0.977901
-0.386759 0.912718 -0.131768
0.319843 0.467012 -0.824378
0.721921 -0.423953 -0.546895
-0.840661 -0.147562 0.521070
0.882798 0.424572 0.201013
0.174623 0.776891 -0.604935
0.661675 0.006019 0.749767
-0.985916 -0.025988 0.165207
-0.970328 0.060875 -0.234005
0.757536 -0.631752 -0.164403
-0.355268 0.876588 0.324621
0.442480 -0.335118 0.831810
0.165582 -0.069835 0.983720
0.552798 -0.184970 -0.812527
-0.541625 -0.776187 0.322762
0.378098 0.254145 0.890198
-0.181161 0.721264 0.668550
-0.683831 0.725159 0.080737
-0.277086 -0.705194 0.652629
0.880167 0.369580 -0.297853
0.431793 0.853906 -0.290516
-0.510525 -0.435430 -0.741461
0.261995 0.102342 -0.959627
0.493226 -0.654544 0.572976
-0.569301 -0.028237 0.821644
0.728346 0.682122 -0.064971
-0.786729 0.270689 -0.554783
-0.355506 -0.803827 -0.476946
-0.706953 -0.705149 -0.054611
-0.090887 0.538360 -0.837800
0.375794 0.920787 -0.104548
-0.117588 -0.616359 -0.778636
0.868807 0.000315 -0.495151
-0.553777 0.039728 -0.831716
0.668384 -0.710619 0.219735
-0.610824 0.617039 0.496142
-0.034429 0.990680 0.131783
0.995674 0.091103 -0.018270
0.707811 0.384680 0.592474
0.593903 0.715550 0.367788
0.059578 -0.469303 0.881025
0.412049 -0.905772 -0.098958
0.060865 -0.869125 -0.490833
0.268778 -0.924370 0.270736
-0.877218 0.448921 -0.170172
0.942135 -0.262629 -0.208345
-0.477464 0.454204 -0.752148
-0.616561 -0.472638 0.629656
-0.851675 -0.460506 0.250169
-0.264073 0.798129 -0.541532
0.344820 0.618450 0.706130
0.116276 -0.776210 0.619660
-0.773060 0.250155 0.582924
0.768547 -0.343111 0.540010
-0.900919 0.371802 0.223847
0.919593 -0.349994 0.178477
-0.425851 0.399082 0.812024
-0.626589 0.671042 -0.396344
0.011078 -0.993901 -0.109716
-0.156045 -0.943111 0.293585
0.373674 0.921761 0.103555
-0.929221 -0.336398 -0.152918
-0.249950 -0.219503 -0.943050
0.646630 0.218798 -0.730751
0.315962 -0.569226 -0.759045
0.918510 0.040714 0.393295
